node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n4446,36,1.0,1.0,1.0,1.0,1.0,shared
n4447,36,1.0,1.0,1.0,1.0,1.0,shared
n4448,36,1.0,1.0,1.0,1.0,1.0,shared
n4449,36,1.0,1.0,1.0,1.0,1.0,shared
n4450,36,1.0,1.0,1.0,1.0,1.0,shared
n4451,36,1.0,1.0,1.0,1.0,1.0,shared
n4452,36,1.0,1.0,1.0,1.0,1.0,shared
n4453,36,1.0,0.5,0.5,1.0,0.75,shared
n4454,36,1.0,0.5,0.5,1.0,0.75,shared
n4455,36,1.0,1.0,1.0,1.0,1.0,shared
n4456,36,1.0,1.0,1.0,1.0,1.0,shared
n4457,36,1.0,1.0,1.0,1.0,1.0,shared
n4458,36,1.0,1.0,1.0,1.0,1.0,shared
n4459,36,1.0,1.0,1.0,1.0,1.0,shared
n4460,36,1.0,1.0,1.0,1.0,1.0,shared
n4461,36,1.0,1.0,1.0,1.0,1.0,shared
n4462,36,1.0,1.0,1.0,1.0,1.0,shared
n4463,36,1.0,1.0,1.0,1.0,1.0,shared
n4464,36,1.0,1.0,1.0,1.0,1.0,shared
n4465,36,1.0,1.0,1.0,1.0,1.0,shared
n4466,36,1.0,1.0,1.0,1.0,1.0,shared
n4467,36,1.0,1.0,1.0,1.0,1.0,shared
n4468,36,1.0,0.5,0.5,1.0,0.75,shared
n4469,36,1.0,0.5,0.5,1.0,0.75,shared
n4470,36,1.0,1.0,1.0,1.0,1.0,shared
n4471,36,1.0,1.0,1.0,1.0,1.0,shared
n4472,36,1.0,1.0,1.0,1.0,1.0,shared
n4473,36,1.0,1.0,1.0,1.0,1.0,shared
n4474,36,1.0,1.0,1.0,1.0,1.0,shared
n4475,36,1.0,1.0,1.0,1.0,1.0,shared
n4476,36,1.0,1.0,1.0,1.0,1.0,shared
n4477,36,1.0,1.0,1.0,1.0,1.0,shared
n4478,36,1.0,1.0,1.0,1.0,1.0,shared
n4479,36,1.0,1.0,1.0,1.0,1.0,shared
n4480,36,1.0,1.0,1.0,1.0,1.0,shared
n4481,36,1.0,1.0,1.0,1.0,1.0,shared
n4482,36,1.0,1.0,1.0,1.0,1.0,shared
n4483,36,1.0,1.0,1.0,1.0,1.0,shared
n4484,36,1.0,1.0,1.0,1.0,1.0,shared
n4485,36,1.0,1.0,1.0,1.0,1.0,shared
n4486,36,1.0,0.5,0.5,1.0,0.75,shared
n4487,36,1.0,1.0,1.0,1.0,1.0,shared
n4488,36,1.0,1.0,1.0,1.0,1.0,shared
n4489,36,1.0,1.0,1.0,1.0,1.0,shared
n4490,36,1.0,1.0,1.0,1.0,1.0,shared
n4491,36,1.0,0.5,0.5,1.0,0.75,shared
n4492,36,1.0,1.0,1.0,1.0,1.0,shared
n4493,36,1.0,1.0,1.0,1.0,1.0,shared
n4494,36,1.0,1.0,1.0,1.0,1.0,shared
n4495,36,1.0,1.0,1.0,1.0,1.0,shared
n4496,36,1.0,0.5,0.5,1.0,0.75,shared
n4497,36,1.0,1.0,1.0,1.0,1.0,shared
n4498,36,1.0,0.2,0.4,1.0,0.65,shared
n4499,36,1.0,1.0,1.0,1.0,1.0,shared
n4500,36,1.0,1.0,1.0,1.0,1.0,shared
n4501,36,1.0,1.0,1.0,1.0,1.0,shared
n4502,36,1.0,1.0,1.0,1.0,1.0,shared
n4503,36,1.0,1.0,1.0,1.0,1.0,shared
n4504,36,1.0,1.0,1.0,1.0,1.0,shared
n4505,36,1.0,1.0,1.0,1.0,1.0,shared
n4506,36,1.0,1.0,1.0,1.0,1.0,shared
n4507,36,1.0,1.0,1.0,1.0,1.0,shared
n4508,36,1.0,1.0,1.0,1.0,1.0,shared
n4509,36,1.0,1.0,1.0,1.0,1.0,shared
n4510,36,1.0,1.0,1.0,1.0,1.0,shared
n4511,36,1.0,1.0,1.0,1.0,1.0,shared
n4512,36,1.0,1.0,1.0,1.0,1.0,shared
n4513,36,1.0,1.0,1.0,1.0,1.0,shared
n4514,36,1.0,1.0,1.0,1.0,1.0,shared
n4515,36,1.0,1.0,1.0,1.0,1.0,shared
n4516,36,1.0,1.0,1.0,1.0,1.0,shared
n4517,36,1.0,1.0,1.0,1.0,1.0,shared
n4518,36,1.0,1.0,1.0,1.0,1.0,shared
n4519,36,1.0,1.0,1.0,1.0,1.0,shared
n4520,36,1.0,0.5,0.5,1.0,0.75,shared
n4521,36,1.0,1.0,1.0,1.0,1.0,shared
n4522,36,1.0,1.0,1.0,1.0,1.0,shared
n4523,36,1.0,1.0,1.0,1.0,1.0,shared
n4524,36,1.0,1.0,1.0,1.0,1.0,shared
n4525,36,1.0,1.0,1.0,1.0,1.0,shared
n4526,36,1.0,1.0,1.0,1.0,1.0,shared
n4527,36,1.0,1.0,1.0,1.0,1.0,shared
n4528,36,1.0,1.0,1.0,1.0,1.0,shared
n4529,36,1.0,1.0,1.0,1.0,1.0,shared
n4530,36,1.0,1.0,1.0,1.0,1.0,shared
n4531,36,1.0,1.0,1.0,1.0,1.0,shared
n4532,36,1.0,1.0,1.0,1.0,1.0,shared
n4533,36,1.0,1.0,1.0,1.0,1.0,shared
n4534,36,1.0,1.0,1.0,1.0,1.0,shared
n4535,36,1.0,1.0,1.0,1.0,1.0,shared
n4536,36,1.0,1.0,1.0,1.0,1.0,shared
n4537,36,1.0,0.5,0.5,1.0,0.75,shared
n4538,36,1.0,1.0,1.0,1.0,1.0,shared
n4539,36,1.0,0.5,0.5,1.0,0.75,shared
n4540,36,1.0,1.0,1.0,1.0,1.0,shared
n4541,36,1.0,1.0,1.0,1.0,1.0,shared
n4542,36,1.0,1.0,1.0,1.0,1.0,shared
n4543,36,1.0,1.0,1.0,1.0,1.0,shared
n4544,36,1.0,1.0,1.0,1.0,1.0,shared
n4545,36,1.0,1.0,1.0,1.0,1.0,shared
n4546,36,1.0,1.0,1.0,1.0,1.0,shared
n4547,36,1.0,1.0,1.0,1.0,1.0,shared
n4548,36,1.0,1.0,1.0,1.0,1.0,shared
n4549,36,1.0,1.0,1.0,1.0,1.0,shared
n4550,36,1.0,1.0,1.0,1.0,1.0,shared
n4551,36,1.0,1.0,1.0,1.0,1.0,shared
n4552,36,1.0,1.0,1.0,1.0,1.0,shared
n4553,36,1.0,1.0,1.0,1.0,1.0,shared
n4554,36,1.0,1.0,1.0,1.0,1.0,shared
n4555,36,1.0,0.5,0.5,1.0,0.75,shared
n4556,36,1.0,1.0,1.0,1.0,1.0,shared
n4557,36,1.0,1.0,1.0,1.0,1.0,shared
n4558,36,1.0,1.0,1.0,1.0,1.0,shared
n4559,36,1.0,1.0,1.0,1.0,1.0,shared
n4560,36,1.0,0.5,0.5,1.0,0.75,shared
n4561,36,1.0,1.0,1.0,1.0,1.0,shared
n4562,36,1.0,1.0,1.0,1.0,1.0,shared
n4563,36,1.0,1.0,1.0,1.0,1.0,shared
n4564,36,1.0,1.0,1.0,1.0,1.0,shared
n4565,36,1.0,1.0,1.0,1.0,1.0,shared
n4566,36,1.0,1.0,1.0,1.0,1.0,shared
n4567,36,1.0,1.0,1.0,1.0,1.0,shared
n4568,36,1.0,1.0,1.0,1.0,1.0,shared
n4569,36,1.0,1.0,1.0,1.0,1.0,shared
n4570,36,1.0,1.0,1.0,1.0,1.0,shared
n4571,36,1.0,0.5,1.0,1.0,0.875,shared
n4572,36,1.0,1.0,1.0,1.0,1.0,shared
n4573,36,1.0,1.0,1.0,1.0,1.0,shared
n4574,36,1.0,1.0,1.0,1.0,1.0,shared
n4575,36,1.0,1.0,1.0,1.0,1.0,shared
n4576,36,1.0,1.0,1.0,1.0,1.0,shared
n4577,36,1.0,1.0,1.0,1.0,1.0,shared
n4578,36,1.0,1.0,1.0,1.0,1.0,shared
n4579,36,1.0,1.0,1.0,1.0,1.0,shared
n4580,36,1.0,1.0,1.0,1.0,1.0,shared
n4581,36,1.0,1.0,1.0,1.0,1.0,shared
n4582,36,1.0,0.5,1.0,1.0,0.875,shared
n4583,36,1.0,1.0,1.0,1.0,1.0,shared
n4584,36,1.0,1.0,1.0,1.0,1.0,shared
n4585,36,1.0,1.0,1.0,1.0,1.0,shared
n4586,36,1.0,1.0,1.0,1.0,1.0,shared
n4587,36,1.0,1.0,1.0,1.0,1.0,shared
n4588,36,1.0,1.0,1.0,1.0,1.0,shared
n4589,36,1.0,1.0,1.0,1.0,1.0,shared
n4590,36,1.0,1.0,1.0,1.0,1.0,shared
n4591,36,1.0,1.0,1.0,1.0,1.0,shared
n4592,36,1.0,1.0,1.0,1.0,1.0,shared
n4593,36,1.0,1.0,1.0,1.0,1.0,shared
n4594,36,1.0,1.0,1.0,1.0,1.0,shared
n4595,36,1.0,1.0,1.0,1.0,1.0,shared
n4596,36,1.0,1.0,1.0,1.0,1.0,shared
n4597,36,1.0,1.0,1.0,1.0,1.0,shared
n4598,36,1.0,1.0,1.0,1.0,1.0,shared
n4599,36,1.0,1.0,1.0,1.0,1.0,shared
n4600,36,1.0,1.0,1.0,1.0,1.0,shared
n4601,36,1.0,1.0,1.0,1.0,1.0,shared
n4602,36,1.0,1.0,1.0,1.0,1.0,shared
n4603,36,1.0,1.0,1.0,1.0,1.0,shared
n4604,36,1.0,1.0,1.0,1.0,1.0,shared
n4605,36,1.0,1.0,1.0,1.0,1.0,shared
n4606,36,1.0,1.0,1.0,1.0,1.0,shared
n4607,36,1.0,1.0,1.0,1.0,1.0,shared
n4608,36,1.0,1.0,1.0,1.0,1.0,shared
n4609,36,1.0,1.0,1.0,1.0,1.0,shared
n4610,36,1.0,1.0,1.0,1.0,1.0,shared
n4611,36,1.0,1.0,1.0,1.0,1.0,shared
n4612,36,1.0,1.0,1.0,1.0,1.0,shared
n4613,36,1.0,1.0,1.0,1.0,1.0,shared
n4614,36,1.0,1.0,1.0,1.0,1.0,shared
n4615,36,1.0,1.0,1.0,1.0,1.0,shared
n4616,36,1.0,1.0,1.0,1.0,1.0,shared
n4617,36,1.0,1.0,1.0,1.0,1.0,shared
n4618,36,1.0,1.0,1.0,1.0,1.0,shared
n4619,36,1.0,1.0,1.0,1.0,1.0,shared
n4620,36,1.0,1.0,1.0,1.0,1.0,shared
n4621,36,1.0,1.0,1.0,1.0,1.0,shared
n4622,36,1.0,1.0,1.0,1.0,1.0,shared
n4623,36,1.0,1.0,1.0,1.0,1.0,shared
n4624,36,1.0,1.0,1.0,1.0,1.0,shared
n4625,36,1.0,1.0,1.0,1.0,1.0,shared
n4626,36,1.0,1.0,1.0,1.0,1.0,shared
n4627,36,1.0,1.0,1.0,1.0,1.0,shared
n4628,36,1.0,1.0,1.0,1.0,1.0,shared
n4629,36,1.0,1.0,1.0,1.0,1.0,shared
n4630,36,1.0,1.0,1.0,1.0,1.0,shared
n4631,36,1.0,1.0,1.0,1.0,1.0,shared
n4632,36,1.0,1.0,1.0,1.0,1.0,shared
n4633,36,1.0,1.0,1.0,1.0,1.0,shared
n4634,36,1.0,1.0,1.0,1.0,1.0,shared
n4635,36,1.0,1.0,1.0,1.0,1.0,shared
n4636,36,1.0,1.0,1.0,1.0,1.0,shared
n4637,36,1.0,1.0,1.0,1.0,1.0,shared
n4638,36,1.0,0.5,0.5,1.0,0.75,shared
n4639,36,1.0,1.0,1.0,1.0,1.0,shared
n4640,36,1.0,1.0,1.0,1.0,1.0,shared
n4641,36,1.0,1.0,1.0,1.0,1.0,shared
n4642,36,1.0,1.0,1.0,1.0,1.0,shared
n4643,36,1.0,1.0,1.0,1.0,1.0,shared
n4644,36,1.0,1.0,1.0,1.0,1.0,shared
n4645,36,1.0,1.0,1.0,1.0,1.0,shared
n4646,36,1.0,1.0,1.0,1.0,1.0,shared
n4647,36,1.0,1.0,1.0,1.0,1.0,shared
n4648,36,1.0,1.0,1.0,1.0,1.0,shared
n4649,36,1.0,1.0,1.0,1.0,1.0,shared
n4650,36,1.0,1.0,1.0,1.0,1.0,shared
n4651,36,1.0,1.0,1.0,1.0,1.0,shared
n4652,36,1.0,1.0,1.0,1.0,1.0,shared
n4653,36,1.0,1.0,1.0,1.0,1.0,shared
n4654,36,1.0,1.0,1.0,1.0,1.0,shared
n4655,36,1.0,0.3333333333333333,0.6666666666666666,1.0,0.75,shared
n4656,36,1.0,1.0,1.0,1.0,1.0,shared
n4657,36,1.0,1.0,1.0,1.0,1.0,shared
n4658,36,1.0,1.0,1.0,1.0,1.0,shared
n4659,36,1.0,1.0,1.0,1.0,1.0,shared
n4660,36,1.0,1.0,1.0,1.0,1.0,shared
n4661,36,1.0,1.0,1.0,1.0,1.0,shared
n4662,36,1.0,0.5,0.5,1.0,0.75,shared
n4663,36,1.0,1.0,1.0,1.0,1.0,shared
n4664,36,1.0,1.0,1.0,1.0,1.0,shared
n4665,36,1.0,1.0,1.0,1.0,1.0,shared
n4666,36,1.0,1.0,1.0,1.0,1.0,shared
n4667,36,1.0,1.0,1.0,1.0,1.0,shared
n4668,36,1.0,1.0,1.0,1.0,1.0,shared
n4669,36,1.0,1.0,1.0,1.0,1.0,shared
n4670,36,1.0,1.0,1.0,1.0,1.0,shared
n4671,36,1.0,1.0,1.0,1.0,1.0,shared
n4672,36,1.0,1.0,1.0,1.0,1.0,shared
n4673,36,1.0,0.5,0.5,1.0,0.75,shared
n4674,36,1.0,1.0,1.0,1.0,1.0,shared
n4675,36,1.0,1.0,1.0,1.0,1.0,shared
n4676,36,1.0,1.0,1.0,1.0,1.0,shared
n4677,36,1.0,1.0,1.0,1.0,1.0,shared
n4678,36,1.0,1.0,1.0,1.0,1.0,shared
n4679,36,1.0,1.0,1.0,1.0,1.0,shared
n4680,36,1.0,1.0,1.0,1.0,1.0,shared
n4681,36,1.0,1.0,1.0,1.0,1.0,shared
n4682,36,1.0,1.0,1.0,1.0,1.0,shared
n4683,36,1.0,1.0,1.0,1.0,1.0,shared
n4684,36,1.0,0.5,0.5,1.0,0.75,shared
n4685,36,1.0,1.0,1.0,1.0,1.0,shared
n4686,36,1.0,1.0,1.0,1.0,1.0,shared
n4687,36,1.0,1.0,1.0,1.0,1.0,shared
n4688,36,1.0,1.0,1.0,1.0,1.0,shared
n4689,36,1.0,0.5,0.5,1.0,0.75,shared
n4690,36,1.0,1.0,1.0,1.0,1.0,shared
n4691,36,1.0,1.0,1.0,1.0,1.0,shared
n4692,36,1.0,1.0,1.0,1.0,1.0,shared
n4693,36,1.0,0.5,0.5,1.0,0.75,shared
n4694,36,1.0,1.0,1.0,1.0,1.0,shared
n4695,36,1.0,1.0,1.0,1.0,1.0,shared
n4696,36,1.0,1.0,1.0,1.0,1.0,shared
n4697,36,1.0,1.0,1.0,1.0,1.0,shared
n4698,36,1.0,1.0,1.0,1.0,1.0,shared
n4699,36,1.0,1.0,1.0,1.0,1.0,shared
n4700,36,1.0,1.0,1.0,1.0,1.0,shared
n4701,36,1.0,1.0,1.0,1.0,1.0,shared
n4702,36,1.0,1.0,1.0,1.0,1.0,shared
n4703,36,1.0,1.0,1.0,1.0,1.0,shared
n4704,36,1.0,1.0,1.0,1.0,1.0,shared
n4705,36,1.0,0.5,0.5,1.0,0.75,shared
n4706,36,1.0,1.0,1.0,1.0,1.0,shared
n4707,36,1.0,1.0,1.0,1.0,1.0,shared
n4708,36,1.0,1.0,1.0,1.0,1.0,shared
n4709,36,1.0,0.3333333333333333,0.6666666666666666,1.0,0.75,shared
n4710,36,1.0,1.0,1.0,1.0,1.0,shared
n4711,36,1.0,1.0,1.0,1.0,1.0,shared
n4712,36,1.0,1.0,1.0,1.0,1.0,shared
n4713,36,1.0,0.5,0.5,1.0,0.75,shared
n4714,36,1.0,1.0,1.0,1.0,1.0,shared
n4715,36,1.0,1.0,1.0,1.0,1.0,shared
n4716,36,1.0,1.0,1.0,1.0,1.0,shared
n4717,36,1.0,1.0,1.0,1.0,1.0,shared
n4718,36,1.0,1.0,1.0,1.0,1.0,shared
n4719,36,1.0,1.0,1.0,1.0,1.0,shared
n4720,36,1.0,1.0,1.0,1.0,1.0,shared
n4721,36,1.0,1.0,1.0,1.0,1.0,shared
n4722,36,1.0,1.0,1.0,1.0,1.0,shared
n4723,36,1.0,1.0,1.0,1.0,1.0,shared
n4724,36,1.0,1.0,1.0,1.0,1.0,shared
n4725,36,1.0,1.0,1.0,1.0,1.0,shared
n4726,36,1.0,1.0,1.0,1.0,1.0,shared
n4727,36,1.0,1.0,1.0,1.0,1.0,shared
n4728,36,1.0,1.0,1.0,1.0,1.0,shared
n4729,36,1.0,1.0,1.0,1.0,1.0,shared
n4730,36,1.0,1.0,1.0,1.0,1.0,shared
n4731,36,1.0,1.0,1.0,1.0,1.0,shared
n4732,36,1.0,1.0,1.0,1.0,1.0,shared
n4733,36,1.0,1.0,1.0,1.0,1.0,shared
n4734,36,1.0,1.0,1.0,1.0,1.0,shared
n4735,36,1.0,1.0,1.0,1.0,1.0,shared
n4736,36,1.0,1.0,1.0,1.0,1.0,shared
n4737,36,1.0,1.0,1.0,1.0,1.0,shared
n4738,36,1.0,1.0,1.0,1.0,1.0,shared
n4739,36,1.0,1.0,1.0,1.0,1.0,shared
n4740,36,1.0,0.5,0.5,1.0,0.75,shared
n4741,36,1.0,1.0,1.0,1.0,1.0,shared
n4742,36,1.0,1.0,1.0,1.0,1.0,shared
n4743,36,1.0,1.0,1.0,1.0,1.0,shared
n4744,36,1.0,1.0,1.0,1.0,1.0,shared
n4745,36,1.0,1.0,1.0,1.0,1.0,shared
n4746,36,1.0,1.0,1.0,1.0,1.0,shared
n4747,36,1.0,1.0,1.0,1.0,1.0,shared
n4748,36,1.0,1.0,1.0,1.0,1.0,shared
n4749,36,1.0,1.0,1.0,1.0,1.0,shared
n4750,36,1.0,1.0,1.0,1.0,1.0,shared
n4751,36,1.0,1.0,1.0,1.0,1.0,shared
n4752,36,1.0,1.0,1.0,1.0,1.0,shared
n4753,36,1.0,1.0,1.0,1.0,1.0,shared
n4754,36,1.0,1.0,1.0,1.0,1.0,shared
n4755,36,1.0,1.0,1.0,1.0,1.0,shared
n4756,36,1.0,1.0,1.0,1.0,1.0,shared
n4757,36,1.0,1.0,1.0,1.0,1.0,shared
n4758,36,1.0,1.0,1.0,1.0,1.0,shared
n4759,36,1.0,1.0,1.0,1.0,1.0,shared
n4760,36,1.0,1.0,1.0,1.0,1.0,shared
n4761,36,1.0,1.0,1.0,1.0,1.0,shared
n4762,36,1.0,1.0,1.0,1.0,1.0,shared
n4763,36,1.0,1.0,1.0,1.0,1.0,shared
n4764,36,1.0,0.5,0.5,1.0,0.75,shared
n4765,36,1.0,1.0,1.0,1.0,1.0,shared
n4766,36,1.0,1.0,1.0,1.0,1.0,shared
n4767,36,1.0,1.0,1.0,1.0,1.0,shared
n4768,36,1.0,1.0,1.0,1.0,1.0,shared
n4769,36,1.0,1.0,1.0,1.0,1.0,shared
n4770,36,1.0,1.0,1.0,1.0,1.0,shared
n4771,36,1.0,1.0,1.0,1.0,1.0,shared
n4772,36,1.0,1.0,1.0,1.0,1.0,shared
n4773,36,1.0,1.0,1.0,1.0,1.0,shared
n4774,36,1.0,1.0,1.0,1.0,1.0,shared
n4775,36,1.0,1.0,1.0,1.0,1.0,shared
n4776,36,1.0,1.0,1.0,1.0,1.0,shared
n4777,36,1.0,1.0,1.0,1.0,1.0,shared
n4778,36,1.0,0.5,0.5,1.0,0.75,shared
n4779,36,1.0,1.0,1.0,1.0,1.0,shared
n4780,36,1.0,1.0,1.0,1.0,1.0,shared
n4781,36,1.0,1.0,1.0,1.0,1.0,shared
n4782,36,1.0,1.0,1.0,1.0,1.0,shared
n4783,36,1.0,1.0,1.0,1.0,1.0,shared
n4784,36,1.0,1.0,1.0,1.0,1.0,shared
n4785,36,1.0,1.0,1.0,1.0,1.0,shared
n4786,36,1.0,1.0,1.0,1.0,1.0,shared
n4787,36,1.0,1.0,1.0,1.0,1.0,shared
n4788,36,1.0,1.0,1.0,1.0,1.0,shared
n4789,36,1.0,1.0,1.0,1.0,1.0,shared
n4790,36,1.0,1.0,1.0,1.0,1.0,shared
n4791,36,1.0,1.0,1.0,1.0,1.0,shared
n4792,36,1.0,1.0,1.0,1.0,1.0,shared
n4793,36,1.0,1.0,1.0,1.0,1.0,shared
n4794,36,1.0,1.0,1.0,1.0,1.0,shared
n4795,36,1.0,1.0,1.0,1.0,1.0,shared
n4796,36,1.0,1.0,1.0,1.0,1.0,shared
n4797,36,1.0,1.0,1.0,1.0,1.0,shared
n4798,36,1.0,1.0,1.0,1.0,1.0,shared
n4799,36,1.0,1.0,1.0,1.0,1.0,shared
n4800,36,1.0,1.0,1.0,1.0,1.0,shared
n4801,36,1.0,1.0,1.0,1.0,1.0,shared
n4802,36,1.0,1.0,1.0,1.0,1.0,shared
n4803,36,1.0,1.0,1.0,1.0,1.0,shared
n4804,36,1.0,1.0,1.0,1.0,1.0,shared
n4805,36,1.0,1.0,1.0,1.0,1.0,shared
n4806,36,1.0,0.5,0.5,1.0,0.75,shared
n4807,36,1.0,1.0,1.0,1.0,1.0,shared
n4808,36,1.0,1.0,1.0,1.0,1.0,shared
n4809,36,1.0,1.0,1.0,1.0,1.0,shared
n4810,36,1.0,1.0,1.0,1.0,1.0,shared
n4811,36,1.0,1.0,1.0,1.0,1.0,shared
n4812,36,1.0,0.5,0.5,1.0,0.75,shared
n4813,36,1.0,1.0,1.0,1.0,1.0,shared
n4814,36,1.0,1.0,1.0,1.0,1.0,shared
n4815,36,1.0,1.0,1.0,1.0,1.0,shared
n4816,36,1.0,0.5,0.5,1.0,0.75,shared
n4817,36,1.0,1.0,1.0,1.0,1.0,shared
n4818,36,1.0,1.0,1.0,1.0,1.0,shared
n4819,36,1.0,1.0,1.0,1.0,1.0,shared
n4820,36,1.0,1.0,1.0,1.0,1.0,shared
n4821,36,1.0,1.0,1.0,1.0,1.0,shared
n4822,36,1.0,1.0,1.0,1.0,1.0,shared
n4823,36,1.0,1.0,1.0,1.0,1.0,shared
n4824,36,1.0,1.0,1.0,1.0,1.0,shared
n4825,36,1.0,1.0,1.0,1.0,1.0,shared
n4826,36,1.0,1.0,1.0,1.0,1.0,shared
n4827,36,1.0,1.0,1.0,1.0,1.0,shared
n4828,36,1.0,0.5,0.5,1.0,0.75,shared
n4829,36,1.0,1.0,1.0,1.0,1.0,shared
n4830,36,1.0,1.0,1.0,1.0,1.0,shared
n4831,36,1.0,1.0,1.0,1.0,1.0,shared
n4832,36,1.0,1.0,1.0,1.0,1.0,shared
n4833,36,1.0,1.0,0.5,1.0,0.875,shared
n4834,36,1.0,1.0,1.0,1.0,1.0,shared
n4835,36,1.0,1.0,1.0,1.0,1.0,shared
n4836,36,1.0,1.0,1.0,1.0,1.0,shared
n4837,36,1.0,1.0,1.0,1.0,1.0,shared
n4838,36,1.0,1.0,1.0,1.0,1.0,shared
n4839,36,1.0,0.5,0.5,1.0,0.75,shared
n4840,36,1.0,1.0,1.0,1.0,1.0,shared
n4841,36,1.0,0.5,0.5,1.0,0.75,shared
n4842,36,1.0,1.0,1.0,1.0,1.0,shared
n4843,36,1.0,1.0,1.0,1.0,1.0,shared
n4844,36,1.0,1.0,1.0,1.0,1.0,shared
n4845,36,1.0,1.0,1.0,1.0,1.0,shared
n4846,36,1.0,0.5,0.5,1.0,0.75,shared
n4847,36,1.0,1.0,1.0,1.0,1.0,shared
n4848,36,1.0,1.0,1.0,1.0,1.0,shared
n4849,36,1.0,1.0,1.0,1.0,1.0,shared
n4850,36,1.0,1.0,1.0,1.0,1.0,shared
n4851,36,1.0,1.0,1.0,1.0,1.0,shared
n4852,36,1.0,1.0,1.0,1.0,1.0,shared
n4853,36,1.0,1.0,1.0,1.0,1.0,shared
n4854,36,1.0,1.0,1.0,1.0,1.0,shared
n4855,36,1.0,1.0,1.0,1.0,1.0,shared
n4856,36,1.0,1.0,1.0,1.0,1.0,shared
n4857,36,1.0,1.0,1.0,1.0,1.0,shared
n4858,36,1.0,1.0,1.0,1.0,1.0,shared
n4859,36,1.0,1.0,1.0,1.0,1.0,shared
n4860,36,1.0,1.0,1.0,1.0,1.0,shared
n4861,36,1.0,1.0,1.0,1.0,1.0,shared
n4862,36,1.0,1.0,1.0,1.0,1.0,shared
n4863,36,1.0,1.0,1.0,1.0,1.0,shared
n4864,36,1.0,1.0,1.0,1.0,1.0,shared
n4865,36,1.0,1.0,1.0,1.0,1.0,shared
n4866,36,1.0,1.0,1.0,1.0,1.0,shared
n4867,36,1.0,1.0,1.0,1.0,1.0,shared
n4868,36,1.0,1.0,1.0,1.0,1.0,shared
n4869,36,1.0,1.0,1.0,1.0,1.0,shared
n4870,36,1.0,1.0,1.0,1.0,1.0,shared
n4871,36,1.0,1.0,1.0,1.0,1.0,shared
n4872,36,1.0,1.0,1.0,1.0,1.0,shared
n4873,36,1.0,1.0,1.0,1.0,1.0,shared
n4874,36,1.0,1.0,1.0,1.0,1.0,shared
n4875,36,1.0,1.0,1.0,1.0,1.0,shared
n4876,36,1.0,1.0,1.0,1.0,1.0,shared
n4877,36,1.0,1.0,1.0,1.0,1.0,shared
n4878,36,1.0,1.0,1.0,1.0,1.0,shared
n4879,36,1.0,1.0,1.0,1.0,1.0,shared
n4880,36,1.0,1.0,1.0,1.0,1.0,shared
n4881,36,1.0,1.0,1.0,1.0,1.0,shared
n4882,36,1.0,1.0,1.0,1.0,1.0,shared
n4883,36,1.0,1.0,1.0,1.0,1.0,shared
n4884,36,1.0,1.0,1.0,1.0,1.0,shared
n4885,36,1.0,1.0,1.0,1.0,1.0,shared
n4886,36,1.0,1.0,1.0,1.0,1.0,shared
n4887,36,1.0,1.0,1.0,1.0,1.0,shared
n4888,36,1.0,1.0,1.0,1.0,1.0,shared
n4889,36,1.0,1.0,1.0,1.0,1.0,shared
n4890,36,1.0,1.0,1.0,1.0,1.0,shared
n4891,36,1.0,1.0,1.0,1.0,1.0,shared
n4892,36,1.0,1.0,1.0,1.0,1.0,shared
n4893,36,1.0,1.0,1.0,1.0,1.0,shared
n4894,36,1.0,1.0,1.0,1.0,1.0,shared
n4895,36,1.0,1.0,1.0,1.0,1.0,shared
n4896,36,1.0,1.0,1.0,1.0,1.0,shared
n4897,36,1.0,1.0,1.0,1.0,1.0,shared
n4898,36,1.0,1.0,1.0,1.0,1.0,shared
n4899,36,1.0,1.0,1.0,1.0,1.0,shared
n4900,36,1.0,0.5,0.5,1.0,0.75,shared
n4901,36,1.0,1.0,1.0,1.0,1.0,shared
n4902,36,1.0,1.0,1.0,1.0,1.0,shared
n4903,36,1.0,1.0,1.0,1.0,1.0,shared
n4904,36,1.0,1.0,1.0,1.0,1.0,shared
n4905,36,1.0,1.0,1.0,1.0,1.0,shared
n4906,36,1.0,1.0,1.0,1.0,1.0,shared
n4907,36,1.0,1.0,1.0,1.0,1.0,shared
n4908,36,1.0,1.0,1.0,1.0,1.0,shared
n4909,36,1.0,1.0,1.0,1.0,1.0,shared
n4910,36,1.0,1.0,1.0,1.0,1.0,shared
n4911,36,1.0,1.0,1.0,1.0,1.0,shared
n4912,36,1.0,1.0,1.0,1.0,1.0,shared
n4913,36,1.0,1.0,1.0,1.0,1.0,shared
n4914,36,1.0,1.0,1.0,1.0,1.0,shared
n4915,36,1.0,1.0,1.0,1.0,1.0,shared
n4916,36,1.0,1.0,1.0,1.0,1.0,shared
n4917,36,1.0,1.0,1.0,1.0,1.0,shared
n4918,36,1.0,0.5,0.5,1.0,0.75,shared
n4919,36,1.0,1.0,1.0,1.0,1.0,shared
n4920,36,1.0,1.0,1.0,1.0,1.0,shared
n4921,36,1.0,1.0,1.0,1.0,1.0,shared
n4922,36,1.0,1.0,1.0,1.0,1.0,shared
n4923,36,1.0,0.6666666666666666,1.0,1.0,0.9166666666666666,shared
n4924,36,1.0,1.0,1.0,1.0,1.0,shared
n4925,36,1.0,0.5,0.5,1.0,0.75,shared
