source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n12370,n1967,4,1.0,1.0,1.0
n12371,n2185,3,0.75,1.0,0.875
n12372,n5082,4,1.0,1.0,1.0
n12373,n3113,4,1.0,1.0,1.0
n12374,n857,4,1.0,1.0,1.0
n12375,n4108,4,1.0,1.0,1.0
n12376,n3829,4,1.0,1.0,1.0
n12377,n3871,4,1.0,1.0,1.0
n12378,n5116,3,0.75,1.0,0.875
n12379,n5305,4,1.0,1.0,1.0
n1238,n4827,4,1.0,1.0,1.0
n12380,n5668,4,1.0,1.0,1.0
n12381,n6174,4,1.0,1.0,1.0
n12382,n14450,4,1.0,1.0,1.0
n12383,n6025,4,1.0,1.0,1.0
n12384,n13227,4,1.0,1.0,1.0
n12385,n6941,4,1.0,1.0,1.0
n12386,n4333,4,1.0,1.0,1.0
n12387,n1713,4,1.0,1.0,1.0
n12388,n14674,4,1.0,1.0,1.0
n12389,n4382,4,1.0,1.0,1.0
n1239,n6122,4,1.0,1.0,1.0
n12390,n4390,3,0.75,1.0,0.875
n12391,n5186,3,0.75,1.0,0.875
n12392,n1146,4,1.0,1.0,1.0
n12393,n5202,4,1.0,1.0,1.0
n12394,n2081,4,1.0,1.0,1.0
n12395,n2114,4,1.0,1.0,1.0
n12396,n4152,4,1.0,1.0,1.0
n12397,n8670,4,1.0,1.0,1.0
n12398,n8939,4,1.0,1.0,1.0
n12399,n5985,3,0.75,0.75,0.75
n12399,n5989,4,1.0,1.0,1.0
n124,n14905,4,1.0,1.0,1.0
n1240,n6787,4,1.0,1.0,1.0
n12400,n7461,3,0.75,1.0,0.875
n12401,n9051,3,0.75,1.0,0.875
n12402,n5230,3,0.75,1.0,0.875
n12403,n12365,3,0.75,1.0,0.875
n12404,n4566,4,1.0,1.0,1.0
n12405,n14113,4,1.0,1.0,1.0
n12406,n9439,4,1.0,1.0,1.0
n12407,n7901,4,1.0,1.0,1.0
n12408,n4594,4,1.0,1.0,1.0
n12409,n2492,4,1.0,1.0,1.0
n1241,n4329,4,1.0,1.0,1.0
n12410,n8462,4,1.0,1.0,1.0
n12411,n9814,3,0.75,1.0,0.875
n12412,n9891,3,0.75,1.0,0.875
n12413,n8595,4,1.0,1.0,1.0
n12414,n9730,3,0.75,1.0,0.875
n12415,n10225,4,1.0,1.0,1.0
n12416,n10231,4,1.0,1.0,1.0
n12417,n12315,3,0.75,1.0,0.875
n12418,n13867,4,1.0,1.0,1.0
n12419,n2788,4,1.0,1.0,1.0
n1242,n3255,4,1.0,1.0,1.0
n12420,n5291,4,1.0,1.0,1.0
n12421,n11085,4,1.0,1.0,1.0
n12422,n5296,4,1.0,1.0,1.0
n12423,n5297,4,1.0,1.0,1.0
n12424,n2962,4,1.0,1.0,1.0
n12425,n8048,4,1.0,1.0,1.0
n12426,n4810,4,1.0,1.0,1.0
n12427,n5317,4,1.0,1.0,1.0
n12428,n3230,4,1.0,1.0,1.0
n12429,n12272,4,1.0,1.0,1.0
n1243,n5465,4,1.0,1.0,1.0
n12430,n5204,4,1.0,1.0,1.0
n12431,n3280,4,1.0,1.0,1.0
n12432,n5667,4,1.0,1.0,1.0
n12433,n4853,4,1.0,1.0,1.0
n12434,n12742,4,1.0,1.0,1.0
n12435,n15341,4,1.0,1.0,1.0
n12436,n5338,4,1.0,1.0,1.0
n12437,n3439,4,1.0,1.0,1.0
n12438,n13470,3,0.75,1.0,0.875
n12439,n3487,4,1.0,1.0,1.0
n1244,n5538,4,1.0,1.0,1.0
n12440,n9903,3,0.75,1.0,0.875
n12441,n5350,3,0.75,1.0,0.875
n12442,n5351,3,0.75,1.0,0.875
n12443,n4968,3,0.75,1.0,0.875
n12444,n11298,4,1.0,1.0,1.0
n12445,n2502,4,1.0,1.0,1.0
n12446,n14734,4,1.0,1.0,1.0
n12447,n3735,4,1.0,1.0,1.0
n12448,n13474,3,0.75,1.0,0.875
n12449,n3788,4,1.0,1.0,1.0
n1245,n5759,3,0.75,1.0,0.875
n12450,n11413,4,1.0,1.0,1.0
n12451,n15257,4,1.0,1.0,1.0
n12452,n15137,3,0.75,1.0,0.875
n12453,n5046,4,1.0,1.0,1.0
n12454,n3941,4,1.0,1.0,1.0
n12455,n162,4,1.0,1.0,1.0
n12456,n5386,3,0.75,1.0,0.875
n12457,n3957,4,1.0,1.0,1.0
n12458,n1074,4,1.0,1.0,1.0
n12459,n1134,4,1.0,1.0,1.0
n1246,n5856,4,1.0,1.0,1.0
n12460,n5925,4,1.0,1.0,1.0
n12461,n4044,3,0.75,1.0,0.875
n12462,n921,4,1.0,1.0,1.0
n12463,n4104,4,1.0,1.0,1.0
n12464,n5407,3,0.75,1.0,0.875
n12465,n6519,4,1.0,1.0,1.0
n12466,n5142,4,1.0,1.0,1.0
n12467,n6049,4,1.0,1.0,1.0
n12468,n7518,4,1.0,1.0,1.0
n12469,n10142,3,0.75,1.0,0.875
n1247,n6026,4,1.0,1.0,1.0
n12470,n5150,4,1.0,1.0,1.0
n12471,n205,4,1.0,1.0,1.0
n12472,n4385,4,1.0,1.0,1.0
n12473,n7968,4,1.0,1.0,1.0
n12474,n4271,4,1.0,1.0,1.0
n12475,n5424,4,1.0,1.0,1.0
n12476,n4859,4,1.0,1.0,1.0
n12477,n5265,4,1.0,1.0,1.0
n12478,n10263,3,0.75,1.0,0.875
n12479,n5454,4,1.0,1.0,1.0
n1248,n4852,4,1.0,1.0,1.0
n12480,n4793,4,1.0,1.0,1.0
n12481,n5308,4,1.0,1.0,1.0
n12482,n5360,4,1.0,1.0,1.0
n12483,n5089,4,1.0,1.0,1.0
n12484,n3938,4,1.0,1.0,1.0
n12485,n1958,4,1.0,1.0,1.0
n12486,n2699,4,1.0,1.0,1.0
n12487,n2892,3,0.75,1.0,0.875
n12488,n5498,3,0.75,1.0,0.875
n12489,n5464,4,1.0,1.0,1.0
n1249,n4857,4,1.0,1.0,1.0
n12490,n5342,4,1.0,1.0,1.0
n12491,n15346,4,1.0,1.0,1.0
n12492,n5491,4,1.0,1.0,1.0
n12493,n2588,4,1.0,1.0,1.0
n12494,n5510,4,1.0,1.0,1.0
n12495,n7464,4,1.0,1.0,1.0
n12496,n5657,4,1.0,1.0,1.0
n12497,n5528,4,1.0,1.0,1.0
n12498,n5588,4,1.0,1.0,1.0
n12499,n13275,4,1.0,1.0,1.0
n125,n7653,4,1.0,1.0,1.0
n1250,n12724,4,1.0,1.0,1.0
n12500,n5543,4,1.0,1.0,1.0
n12501,n5635,4,1.0,1.0,1.0
n12502,n15007,4,1.0,1.0,1.0
n12503,n10576,4,1.0,1.0,1.0
n12503,n8268,4,1.0,1.0,1.0
n12504,n12251,3,0.75,1.0,0.875
n12505,n5553,3,0.75,1.0,0.875
n12506,n5676,4,1.0,1.0,1.0
n12507,n7226,4,1.0,1.0,1.0
n12508,n9313,4,1.0,1.0,1.0
n12509,n9053,3,0.75,1.0,0.875
n1251,n12473,4,1.0,1.0,1.0
n12510,n5708,3,0.75,0.75,0.75
n12510,n6238,4,1.0,1.0,1.0
n12511,n10631,4,1.0,1.0,1.0
n12512,n11708,4,1.0,1.0,1.0
n12513,n5325,3,0.75,1.0,0.875
n12514,n5733,3,0.75,1.0,0.875
n12515,n6381,3,0.75,1.0,0.875
n12516,n3804,4,1.0,1.0,1.0
n12517,n12226,3,0.75,1.0,0.875
n12518,n6541,4,1.0,1.0,1.0
n12519,n4046,4,1.0,1.0,1.0
n1252,n6808,3,0.75,1.0,0.875
n12520,n5786,3,0.75,1.0,0.875
n12521,n5262,4,1.0,1.0,1.0
n12522,n5670,4,1.0,1.0,1.0
n12523,n5811,4,1.0,1.0,1.0
n12524,n11178,3,0.75,1.0,0.875
n12525,n12782,4,1.0,1.0,1.0
n12526,n12915,4,1.0,1.0,1.0
n12527,n7813,3,0.75,1.0,0.875
n12528,n3477,3,0.75,1.0,0.875
n12529,n5606,3,0.75,1.0,0.875
n1253,n8800,4,1.0,1.0,1.0
n12530,n5613,4,1.0,1.0,1.0
n12531,n13717,4,1.0,1.0,1.0
n12532,n5629,4,1.0,1.0,1.0
n12533,n7169,3,0.75,1.0,0.875
n12534,n5632,3,0.75,1.0,0.875
n12535,n6009,4,1.0,1.0,1.0
n12536,n13179,3,0.75,1.0,0.875
n12537,n10481,4,1.0,1.0,1.0
n12538,n14402,4,1.0,1.0,1.0
n12539,n7517,3,0.75,1.0,0.875
n1254,n7212,4,1.0,1.0,1.0
n12540,n14117,4,1.0,1.0,1.0
n12541,n10823,4,1.0,1.0,1.0
n12542,n8400,4,1.0,1.0,1.0
n12543,n6149,4,1.0,1.0,1.0
n12544,n6328,4,1.0,1.0,1.0
n12545,n7740,4,1.0,1.0,1.0
n12546,n3424,4,1.0,1.0,1.0
n12547,n9945,3,0.75,1.0,0.875
n12548,n6260,3,0.75,1.0,0.875
n12549,n8728,3,0.75,1.0,0.875
n1255,n3363,3,0.75,1.0,0.875
n12550,n320,4,1.0,1.0,1.0
n12551,n1079,3,0.75,1.0,0.875
n12552,n6345,4,1.0,1.0,1.0
n12553,n843,4,1.0,1.0,1.0
n12554,n1327,4,1.0,1.0,1.0
n12555,n12777,4,1.0,1.0,1.0
n12556,n3334,3,0.75,1.0,0.875
n12557,n4457,4,1.0,1.0,1.0
n12558,n5755,3,0.75,1.0,0.875
n12559,n6485,3,0.75,1.0,0.875
n1256,n7399,4,1.0,1.0,1.0
n12560,n4172,3,0.75,1.0,0.875
n12561,n6495,4,1.0,1.0,1.0
n12562,n4338,3,0.75,1.0,0.875
n12562,n6979,3,0.75,1.0,0.875
n12563,n6520,3,0.75,1.0,0.875
n12564,n2338,4,1.0,1.0,1.0
n12565,n5772,4,1.0,1.0,1.0
n12566,n3786,3,0.75,1.0,0.875
n12566,n6563,3,0.75,1.0,0.875
n12567,n5790,4,1.0,1.0,1.0
n12568,n12465,4,1.0,1.0,1.0
n12568,n5796,4,1.0,1.0,1.0
n12569,n5433,3,0.75,1.0,0.875
n1257,n13176,4,1.0,1.0,1.0
n12570,n6615,4,1.0,1.0,1.0
n12571,n5744,4,1.0,1.0,1.0
n12572,n6636,4,1.0,1.0,1.0
n12573,n12601,4,1.0,1.0,1.0
n12574,n14173,4,1.0,1.0,1.0
n12575,n6669,3,0.75,1.0,0.875
n12576,n15107,4,1.0,1.0,1.0
n12577,n5828,4,1.0,1.0,1.0
n12578,n12714,4,1.0,1.0,1.0
n12579,n5832,4,1.0,1.0,1.0
n1258,n631,4,1.0,1.0,1.0
n12580,n13051,4,1.0,1.0,1.0
n12581,n13320,4,1.0,1.0,1.0
n12582,n5846,4,1.0,1.0,1.0
n12583,n5854,4,1.0,1.0,1.0
n12584,n12961,3,0.75,1.0,0.875
n12585,n14822,4,1.0,1.0,1.0
n12586,n13122,4,1.0,1.0,1.0
n12587,n5867,4,1.0,1.0,1.0
n12588,n4404,3,0.75,1.0,0.875
n12589,n13165,4,1.0,1.0,1.0
n1259,n4914,3,0.75,1.0,0.875
n12590,n7980,4,1.0,1.0,1.0
n12591,n9314,3,0.75,1.0,0.875
n12592,n6891,3,0.75,1.0,0.875
n12593,n6898,4,1.0,1.0,1.0
n12594,n4664,3,0.75,1.0,0.875
n12595,n6939,4,1.0,1.0,1.0
n12596,n6948,4,1.0,1.0,1.0
n12597,n7960,3,0.75,1.0,0.875
n12598,n7043,3,0.75,1.0,0.875
n12599,n13716,4,1.0,1.0,1.0
n126,n8238,3,0.75,1.0,0.875
n1260,n2516,4,1.0,1.0,1.0
n12600,n5933,4,1.0,1.0,1.0
n12601,n13803,4,1.0,1.0,1.0
n12602,n7092,4,1.0,1.0,1.0
n12603,n13913,4,1.0,1.0,1.0
n12604,n5967,3,0.75,1.0,0.875
n12605,n12053,4,1.0,1.0,1.0
n12606,n5972,4,1.0,1.0,1.0
n12607,n5974,4,1.0,1.0,1.0
n12608,n10726,4,1.0,1.0,1.0
n12609,n14088,4,1.0,1.0,1.0
n1261,n5743,4,1.0,1.0,1.0
n12610,n5978,4,1.0,1.0,1.0
n12611,n14104,3,0.75,1.0,0.875
n12612,n13579,4,1.0,1.0,1.0
n12613,n5990,4,1.0,1.0,1.0
n12614,n15397,4,1.0,1.0,1.0
n12615,n15446,4,1.0,1.0,1.0
n12616,n7250,4,1.0,1.0,1.0
n12617,n2040,4,1.0,1.0,1.0
n12618,n14581,4,1.0,1.0,1.0
n12619,n2235,4,1.0,1.0,1.0
n1262,n13525,4,1.0,1.0,1.0
n12620,n12629,4,1.0,1.0,1.0
n12621,n12683,4,1.0,1.0,1.0
n12622,n12867,4,1.0,1.0,1.0
n12623,n14885,3,0.75,1.0,0.875
n12624,n8712,4,1.0,1.0,1.0
n12625,n13459,4,1.0,1.0,1.0
n12626,n8003,3,0.75,1.0,0.875
n12627,n9686,4,1.0,1.0,1.0
n12628,n13769,4,1.0,1.0,1.0
n12629,n14047,4,1.0,1.0,1.0
n1263,n13917,3,0.75,1.0,0.875
n12630,n6053,4,1.0,1.0,1.0
n12631,n11166,4,1.0,1.0,1.0
n12632,n6055,4,1.0,1.0,1.0
n12633,n7475,4,1.0,1.0,1.0
n12634,n7476,4,1.0,1.0,1.0
n12635,n6066,4,1.0,1.0,1.0
n12636,n6067,4,1.0,1.0,1.0
n12637,n15231,4,1.0,1.0,1.0
n12638,n15323,4,1.0,1.0,1.0
n12639,n7535,3,0.75,1.0,0.875
n1264,n10353,4,1.0,1.0,1.0
n1264,n13066,4,1.0,1.0,1.0
n1264,n13945,4,1.0,1.0,1.0
n1264,n13946,4,1.0,1.0,1.0
n12640,n15151,4,1.0,1.0,1.0
n12641,n15477,4,1.0,1.0,1.0
n12642,n6090,4,1.0,1.0,1.0
n12643,n6096,4,1.0,1.0,1.0
n12644,n1899,4,1.0,1.0,1.0
n12645,n332,4,1.0,1.0,1.0
n12646,n6110,3,0.75,1.0,0.875
n12647,n4024,4,1.0,1.0,1.0
n12648,n8972,3,0.75,1.0,0.875
n12649,n8628,3,0.75,1.0,0.875
n1265,n4947,3,0.75,1.0,0.875
n12650,n9287,4,1.0,1.0,1.0
n12651,n6158,4,1.0,1.0,1.0
n12652,n6772,4,1.0,1.0,1.0
n12653,n6173,4,1.0,1.0,1.0
n12654,n3428,4,1.0,1.0,1.0
n12655,n110,4,1.0,1.0,1.0
n12656,n6181,4,1.0,1.0,1.0
n12657,n7817,4,1.0,1.0,1.0
n12658,n9455,4,1.0,1.0,1.0
n12659,n10099,4,1.0,1.0,1.0
n1266,n11051,4,1.0,1.0,1.0
n12660,n9522,4,1.0,1.0,1.0
n12661,n651,4,1.0,1.0,1.0
n12662,n9664,3,0.75,1.0,0.875
n12663,n6552,3,0.75,1.0,0.875
n12664,n1721,3,0.75,1.0,0.875
n12665,n10137,4,1.0,1.0,1.0
n12666,n10198,3,0.75,1.0,0.875
n12667,n10224,3,0.75,1.0,0.875
n12668,n10373,4,1.0,1.0,1.0
n12669,n8538,4,1.0,1.0,1.0
n1267,n3637,4,1.0,1.0,1.0
n12670,n6245,4,1.0,1.0,1.0
n12671,n11047,3,0.75,1.0,0.875
n12672,n2168,4,1.0,1.0,1.0
n12673,n11433,4,1.0,1.0,1.0
n12674,n6549,4,1.0,1.0,1.0
n12675,n14657,4,1.0,1.0,1.0
n12676,n12189,4,1.0,1.0,1.0
n12677,n2190,4,1.0,1.0,1.0
n12678,n11073,4,1.0,1.0,1.0
n12679,n6261,4,1.0,1.0,1.0
n1268,n11895,4,1.0,1.0,1.0
n12680,n8304,4,1.0,1.0,1.0
n12681,n13775,4,1.0,1.0,1.0
n12682,n6288,3,0.75,1.0,0.875
n12683,n10080,4,1.0,1.0,1.0
n12684,n14519,3,0.75,1.0,0.875
n12685,n12592,3,0.75,1.0,0.875
n12686,n14799,3,0.75,1.0,0.875
n12687,n11257,4,1.0,1.0,1.0
n12688,n6310,3,0.75,1.0,0.875
n12689,n13353,4,1.0,1.0,1.0
n1269,n11711,4,1.0,1.0,1.0
n12690,n6316,3,0.75,1.0,0.875
n12691,n936,4,1.0,1.0,1.0
n12692,n13347,4,1.0,1.0,1.0
n12693,n341,4,1.0,1.0,1.0
n12694,n1399,3,0.75,1.0,0.875
n12695,n6525,4,1.0,1.0,1.0
n12696,n493,4,1.0,1.0,1.0
n12697,n9508,4,1.0,1.0,1.0
n12698,n9775,4,1.0,1.0,1.0
n12699,n11516,4,1.0,1.0,1.0
n127,n3373,4,1.0,1.0,1.0
n1270,n14339,4,1.0,1.0,1.0
n12700,n6339,4,1.0,1.0,1.0
n12701,n6340,3,0.75,1.0,0.875
n12702,n15455,4,1.0,1.0,1.0
n12703,n11585,4,1.0,1.0,1.0
n12704,n1143,4,1.0,1.0,1.0
n12705,n6371,4,1.0,1.0,1.0
n12706,n5223,4,1.0,1.0,1.0
n12707,n6374,4,1.0,1.0,1.0
n12708,n6544,4,1.0,1.0,1.0
n12709,n6089,4,1.0,1.0,1.0
n1271,n12218,4,1.0,1.0,1.0
n12710,n1537,4,1.0,1.0,1.0
n12711,n6352,4,1.0,1.0,1.0
n12712,n12587,4,1.0,1.0,1.0
n12713,n7594,4,1.0,1.0,1.0
n12714,n14671,4,1.0,1.0,1.0
n12715,n14912,4,1.0,1.0,1.0
n12716,n6393,4,1.0,1.0,1.0
n12717,n7601,4,1.0,1.0,1.0
n12718,n1799,4,1.0,1.0,1.0
n12719,n11728,4,1.0,1.0,1.0
n1272,n14626,4,1.0,1.0,1.0
n12720,n7993,4,1.0,1.0,1.0
n12721,n9752,3,0.75,1.0,0.875
n12722,n3089,4,1.0,1.0,1.0
n12723,n6417,4,1.0,1.0,1.0
n12724,n6422,4,1.0,1.0,1.0
n12725,n11841,4,1.0,1.0,1.0
n12726,n11858,4,1.0,1.0,1.0
n12727,n10548,4,1.0,1.0,1.0
n12728,n2958,3,0.75,1.0,0.875
n12729,n11302,4,1.0,1.0,1.0
n1273,n3718,3,0.75,1.0,0.875
n12730,n3058,4,1.0,1.0,1.0
n12731,n13463,4,1.0,1.0,1.0
n12732,n11277,4,1.0,1.0,1.0
n12733,n11495,4,1.0,1.0,1.0
n12734,n12028,4,1.0,1.0,1.0
n12735,n3369,4,1.0,1.0,1.0
n12736,n6469,4,1.0,1.0,1.0
n12737,n3762,4,1.0,1.0,1.0
n12738,n14485,4,1.0,1.0,1.0
n12739,n15304,4,1.0,1.0,1.0
n1274,n6070,4,1.0,1.0,1.0
n12740,n15503,4,1.0,1.0,1.0
n12741,n15389,4,1.0,1.0,1.0
n12742,n6480,4,1.0,1.0,1.0
n12743,n3932,3,0.75,1.0,0.875
n12744,n1182,4,1.0,1.0,1.0
n12745,n6493,4,1.0,1.0,1.0
n12746,n12182,4,1.0,1.0,1.0
n12747,n4351,4,1.0,1.0,1.0
n12748,n4365,4,1.0,1.0,1.0
n12749,n4386,4,1.0,1.0,1.0
n1275,n3728,4,1.0,1.0,1.0
n12750,n4402,4,1.0,1.0,1.0
n12751,n6509,4,1.0,1.0,1.0
n12752,n8405,3,0.75,1.0,0.875
n12753,n3495,4,1.0,1.0,1.0
n12754,n8746,4,1.0,1.0,1.0
n12755,n2248,4,1.0,1.0,1.0
n12756,n6518,4,1.0,1.0,1.0
n12757,n12236,4,1.0,1.0,1.0
n12757,n6521,3,0.75,0.75,0.75
n12758,n9848,4,1.0,1.0,1.0
n12759,n9986,4,1.0,1.0,1.0
n1276,n14797,3,0.75,1.0,0.875
n12760,n4789,4,1.0,1.0,1.0
n12761,n12290,4,1.0,1.0,1.0
n12762,n11906,3,0.75,1.0,0.875
n12763,n12302,4,1.0,1.0,1.0
n12764,n4868,4,1.0,1.0,1.0
n12765,n3364,4,1.0,1.0,1.0
n12766,n3606,4,1.0,1.0,1.0
n12767,n6562,4,1.0,1.0,1.0
n12768,n6564,4,1.0,1.0,1.0
n12769,n12351,3,0.75,1.0,0.875
n1277,n5909,4,1.0,1.0,1.0
n12770,n5061,4,1.0,1.0,1.0
n12771,n4033,4,1.0,1.0,1.0
n12772,n6572,4,1.0,1.0,1.0
n12773,n4287,3,0.75,1.0,0.875
n12774,n6577,4,1.0,1.0,1.0
n12775,n6584,4,1.0,1.0,1.0
n12776,n12174,3,0.75,1.0,0.875
n12777,n12431,4,1.0,1.0,1.0
n12777,n5322,4,1.0,1.0,1.0
n12778,n12436,4,1.0,1.0,1.0
n12779,n4962,3,0.75,1.0,0.875
n1278,n14999,4,1.0,1.0,1.0
n12780,n12443,3,0.75,1.0,0.875
n12781,n5076,4,1.0,1.0,1.0
n12782,n4358,4,1.0,1.0,1.0
n12783,n4987,4,1.0,1.0,1.0
n12784,n5521,4,1.0,1.0,1.0
n12785,n12504,3,0.75,1.0,0.875
n12786,n6925,4,1.0,1.0,1.0
n12787,n5710,4,1.0,1.0,1.0
n12788,n51,4,1.0,1.0,1.0
n12789,n6535,4,1.0,1.0,1.0
n1279,n10046,4,1.0,1.0,1.0
n12790,n6635,4,1.0,1.0,1.0
n12791,n6993,4,1.0,1.0,1.0
n12792,n6646,4,1.0,1.0,1.0
n12793,n6649,4,1.0,1.0,1.0
n12794,n6976,4,1.0,1.0,1.0
n12795,n6034,4,1.0,1.0,1.0
n12796,n1590,3,0.75,1.0,0.875
n12797,n9594,4,1.0,1.0,1.0
n12798,n6130,4,1.0,1.0,1.0
n12799,n6143,4,1.0,1.0,1.0
n128,n3554,3,0.75,1.0,0.875
n1280,n14080,4,1.0,1.0,1.0
n12800,n6676,4,1.0,1.0,1.0
n12801,n10196,4,1.0,1.0,1.0
n12802,n6682,4,1.0,1.0,1.0
n12803,n15426,4,1.0,1.0,1.0
n12804,n10,3,0.75,1.0,0.875
n12805,n6688,4,1.0,1.0,1.0
n12806,n11741,4,1.0,1.0,1.0
n12807,n11844,4,1.0,1.0,1.0
n12808,n2762,4,1.0,1.0,1.0
n12809,n6587,4,1.0,1.0,1.0
n1281,n14273,4,1.0,1.0,1.0
n12810,n5514,4,1.0,1.0,1.0
n12811,n5715,3,0.75,1.0,0.875
n12812,n12799,4,1.0,1.0,1.0
n12813,n6716,4,1.0,1.0,1.0
n12814,n12904,4,1.0,1.0,1.0
n12815,n12852,4,1.0,1.0,1.0
n12816,n13291,3,0.75,0.75,0.75
n12816,n6867,4,1.0,1.0,1.0
n12817,n6901,4,1.0,1.0,1.0
n12818,n8751,4,1.0,1.0,1.0
n12819,n8845,3,0.75,1.0,0.875
n1282,n11471,4,1.0,1.0,1.0
n12820,n13506,4,1.0,1.0,1.0
n12821,n6985,4,1.0,1.0,1.0
n12822,n7011,4,1.0,1.0,1.0
n12823,n12894,4,1.0,1.0,1.0
n12824,n9952,4,1.0,1.0,1.0
n12825,n12912,4,1.0,1.0,1.0
n12826,n14007,4,1.0,1.0,1.0
n12827,n12809,4,1.0,1.0,1.0
n12828,n13077,3,0.75,1.0,0.875
n12829,n12933,4,1.0,1.0,1.0
n1283,n11621,4,1.0,1.0,1.0
n12830,n7179,4,1.0,1.0,1.0
n12831,n14289,4,1.0,1.0,1.0
n12832,n14898,3,0.75,1.0,0.875
n12833,n7338,3,0.75,1.0,0.875
n12834,n12906,4,1.0,1.0,1.0
n12834,n7366,4,1.0,1.0,1.0
n12835,n13057,3,0.75,1.0,0.875
n12836,n7679,4,1.0,1.0,1.0
n12837,n8006,4,1.0,1.0,1.0
n12838,n13006,4,1.0,1.0,1.0
n12839,n12199,4,1.0,1.0,1.0
n1284,n3845,4,1.0,1.0,1.0
n12840,n13050,4,1.0,1.0,1.0
n12841,n6783,4,1.0,1.0,1.0
n12842,n7611,4,1.0,1.0,1.0
n12843,n13081,4,1.0,1.0,1.0
n12844,n6790,4,1.0,1.0,1.0
n12845,n6794,4,1.0,1.0,1.0
n12846,n7754,4,1.0,1.0,1.0
n12847,n13113,3,0.75,1.0,0.875
n12848,n13114,4,1.0,1.0,1.0
n12849,n6801,4,1.0,1.0,1.0
n1285,n10247,4,1.0,1.0,1.0
n12850,n6812,4,1.0,1.0,1.0
n12851,n2290,3,0.75,1.0,0.875
n12852,n4415,4,1.0,1.0,1.0
n12853,n4569,3,0.75,1.0,0.875
n12854,n7908,4,1.0,1.0,1.0
n12855,n5587,3,0.75,1.0,0.875
n12856,n6537,4,1.0,1.0,1.0
n12857,n8443,4,1.0,1.0,1.0
n12858,n13224,4,1.0,1.0,1.0
n12859,n6846,4,1.0,1.0,1.0
n1286,n15484,4,1.0,1.0,1.0
n12860,n13235,3,0.75,1.0,0.875
n12861,n8206,4,1.0,1.0,1.0
n12862,n10272,4,1.0,1.0,1.0
n12863,n8241,4,1.0,1.0,1.0
n12864,n6865,4,1.0,1.0,1.0
n12865,n8282,4,1.0,1.0,1.0
n12866,n8499,4,1.0,1.0,1.0
n12867,n522,4,1.0,1.0,1.0
n12868,n6909,3,0.75,1.0,0.875
n12869,n3791,4,1.0,1.0,1.0
n1287,n3884,4,1.0,1.0,1.0
n12870,n6932,4,1.0,1.0,1.0
n12871,n8776,3,0.75,1.0,0.875
n12872,n3903,4,1.0,1.0,1.0
n12873,n5409,4,1.0,1.0,1.0
n12874,n5640,3,0.75,1.0,0.875
n12875,n8903,4,1.0,1.0,1.0
n12876,n12492,4,1.0,1.0,1.0
n12877,n6955,4,1.0,1.0,1.0
n12878,n13172,3,0.75,1.0,0.875
n12879,n5910,4,1.0,1.0,1.0
n1288,n79,4,1.0,1.0,1.0
n12880,n7079,4,1.0,1.0,1.0
n12881,n13524,4,1.0,1.0,1.0
n12882,n7442,4,1.0,1.0,1.0
n12883,n9270,4,1.0,1.0,1.0
n12884,n10342,4,1.0,1.0,1.0
n12885,n10545,4,1.0,1.0,1.0
n12886,n9326,3,0.75,1.0,0.875
n12887,n14712,3,0.75,1.0,0.875
n12888,n9342,4,1.0,1.0,1.0
n12889,n15283,4,1.0,1.0,1.0
n1289,n117,4,1.0,1.0,1.0
n12890,n7015,4,1.0,1.0,1.0
n12891,n13641,3,0.75,1.0,0.875
n12892,n1590,4,1.0,1.0,1.0
n12892,n1592,4,1.0,1.0,1.0
n12893,n3700,4,1.0,1.0,1.0
n12894,n1169,4,1.0,1.0,1.0
n12894,n7866,4,1.0,1.0,1.0
n12895,n13665,4,1.0,1.0,1.0
n12896,n8063,4,1.0,1.0,1.0
n12897,n7032,4,1.0,1.0,1.0
n12898,n13683,4,1.0,1.0,1.0
n12899,n13722,4,1.0,1.0,1.0
n129,n5187,3,0.75,1.0,0.875
n1290,n5238,4,1.0,1.0,1.0
n12900,n9709,3,0.75,1.0,0.875
n12901,n6128,4,1.0,1.0,1.0
n12902,n10257,4,1.0,1.0,1.0
n12903,n9077,3,0.75,1.0,0.875
n12904,n13494,4,1.0,1.0,1.0
n12905,n9884,4,1.0,1.0,1.0
n12906,n7279,4,1.0,1.0,1.0
n12907,n15370,4,1.0,1.0,1.0
n12908,n8234,4,1.0,1.0,1.0
n12909,n5201,3,0.75,1.0,0.875
n1291,n3078,4,1.0,1.0,1.0
n12910,n9967,4,1.0,1.0,1.0
n12911,n7087,4,1.0,1.0,1.0
n12912,n10299,4,1.0,1.0,1.0
n12913,n10598,4,1.0,1.0,1.0
n12914,n15339,4,1.0,1.0,1.0
n12915,n4749,4,1.0,1.0,1.0
n12916,n9228,3,0.75,1.0,0.875
n12917,n10428,4,1.0,1.0,1.0
n12918,n11496,4,1.0,1.0,1.0
n12919,n11218,3,0.75,1.0,0.875
n1292,n4708,4,1.0,1.0,1.0
n12920,n7125,4,1.0,1.0,1.0
n12921,n3084,4,1.0,1.0,1.0
n12922,n14014,4,1.0,1.0,1.0
n12923,n10562,4,1.0,1.0,1.0
n12924,n3832,4,1.0,1.0,1.0
n12925,n4218,4,1.0,1.0,1.0
n12926,n14074,4,1.0,1.0,1.0
n12927,n7151,4,1.0,1.0,1.0
n12928,n14090,3,0.75,0.75,0.75
