source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n1,n13,14,1.0,1.0,1.0
n1,n2,14,1.0,1.0,1.0
n1,n4,14,1.0,1.0,1.0
n10,n817,13,0.9285714285714286,1.0,0.9642857142857143
n100,n314,14,1.0,1.0,1.0
n1000,n12,14,1.0,1.0,1.0
n10000,n9549,14,1.0,1.0,1.0
n10001,n9551,14,1.0,1.0,1.0
n10002,n9552,13,0.9285714285714286,1.0,0.9642857142857143
n10003,n9559,14,1.0,1.0,1.0
n10004,n6819,14,1.0,1.0,1.0
n10005,n2358,13,0.9285714285714286,1.0,0.9642857142857143
n10006,n9449,14,1.0,1.0,1.0
n10007,n2440,14,1.0,1.0,1.0
n10008,n2109,13,0.9285714285714286,1.0,0.9642857142857143
n10009,n2533,14,1.0,1.0,1.0
n1001,n3804,14,1.0,1.0,1.0
n10010,n9594,14,1.0,1.0,1.0
n10011,n2638,14,1.0,1.0,1.0
n10012,n8239,13,0.9285714285714286,1.0,0.9642857142857143
n10013,n8260,13,0.9285714285714286,1.0,0.9642857142857143
n10014,n11097,14,1.0,1.0,1.0
n10015,n11508,14,1.0,1.0,1.0
n10016,n8266,13,0.9285714285714286,1.0,0.9642857142857143
n10017,n2756,13,0.9285714285714286,1.0,0.9642857142857143
n10018,n10678,14,1.0,1.0,1.0
n10019,n10926,14,1.0,1.0,1.0
n1002,n381,14,1.0,1.0,1.0
n10020,n9455,13,0.9285714285714286,1.0,0.9642857142857143
n10021,n2914,14,1.0,1.0,1.0
n10022,n9623,14,1.0,1.0,1.0
n10023,n11532,14,1.0,1.0,1.0
n10024,n3151,13,0.9285714285714286,1.0,0.9642857142857143
n10025,n12149,14,1.0,1.0,1.0
n10026,n9633,14,1.0,1.0,1.0
n10027,n3410,14,1.0,1.0,1.0
n10028,n8491,14,1.0,1.0,1.0
n10029,n13582,13,0.9285714285714286,1.0,0.9642857142857143
n1003,n3812,13,0.9285714285714286,1.0,0.9642857142857143
n10030,n3525,14,1.0,1.0,1.0
n10031,n9651,14,1.0,1.0,1.0
n10032,n3609,14,1.0,1.0,1.0
n10033,n1202,14,1.0,1.0,1.0
n10033,n1205,14,1.0,1.0,1.0
n10033,n8466,13,0.9285714285714286,0.9285714285714286,0.9285714285714286
n10033,n8467,14,1.0,1.0,1.0
n10034,n9659,13,0.9285714285714286,1.0,0.9642857142857143
n10035,n9661,14,1.0,1.0,1.0
n10036,n14860,13,0.9285714285714286,1.0,0.9642857142857143
n10037,n7978,14,1.0,1.0,1.0
n10038,n3751,14,1.0,1.0,1.0
n10039,n9478,14,1.0,1.0,1.0
n1004,n14429,13,0.9285714285714286,1.0,0.9642857142857143
n10040,n9671,14,1.0,1.0,1.0
n10041,n644,13,0.9285714285714286,1.0,0.9642857142857143
n10042,n935,13,0.9285714285714286,1.0,0.9642857142857143
n10043,n8566,14,1.0,1.0,1.0
n10044,n4269,14,1.0,1.0,1.0
n10045,n14491,14,1.0,1.0,1.0
n10046,n2013,13,0.9285714285714286,1.0,0.9642857142857143
n10047,n9704,14,1.0,1.0,1.0
n10048,n9711,13,0.9285714285714286,1.0,0.9642857142857143
n10049,n8939,14,1.0,1.0,1.0
n1005,n14470,14,1.0,1.0,1.0
n10050,n4558,13,0.9285714285714286,1.0,0.9642857142857143
n10051,n4624,14,1.0,1.0,1.0
n10052,n9935,14,1.0,1.0,1.0
n10053,n10410,13,0.9285714285714286,1.0,0.9642857142857143
n10054,n13873,13,0.9285714285714286,1.0,0.9642857142857143
n10055,n4791,14,1.0,1.0,1.0
n10056,n3172,14,1.0,1.0,1.0
n10057,n8707,13,0.9285714285714286,1.0,0.9642857142857143
n10058,n4908,13,0.9285714285714286,1.0,0.9642857142857143
n10059,n13825,13,0.9285714285714286,1.0,0.9642857142857143
n1006,n8453,14,1.0,1.0,1.0
n10060,n8734,14,1.0,1.0,1.0
n10061,n9746,13,0.9285714285714286,1.0,0.9642857142857143
n10062,n4986,13,0.9285714285714286,1.0,0.9642857142857143
n10063,n6287,13,0.9285714285714286,1.0,0.9642857142857143
n10064,n5235,13,0.9285714285714286,1.0,0.9642857142857143
n10065,n9528,14,1.0,1.0,1.0
n10066,n5270,14,1.0,1.0,1.0
n10067,n5366,14,1.0,1.0,1.0
n10068,n4151,14,1.0,1.0,1.0
n10069,n5203,13,0.9285714285714286,1.0,0.9642857142857143
n1007,n12164,14,1.0,1.0,1.0
n10070,n4783,13,0.9285714285714286,1.0,0.9642857142857143
n10071,n3399,14,1.0,1.0,1.0
n10072,n9788,13,0.9285714285714286,1.0,0.9642857142857143
n10073,n5632,14,1.0,1.0,1.0
n10074,n8653,13,0.9285714285714286,1.0,0.9642857142857143
n10075,n9797,14,1.0,1.0,1.0
n10076,n7164,14,1.0,1.0,1.0
n10077,n9791,14,1.0,1.0,1.0
n10078,n9836,14,1.0,1.0,1.0
n10079,n5725,13,0.9285714285714286,1.0,0.9642857142857143
n1008,n12391,14,1.0,1.0,1.0
n10080,n6920,13,0.9285714285714286,1.0,0.9642857142857143
n10081,n9000,13,0.9285714285714286,1.0,0.9642857142857143
n10082,n9644,14,1.0,1.0,1.0
n10083,n14010,14,1.0,1.0,1.0
n10084,n7196,14,1.0,1.0,1.0
n10085,n12135,13,0.9285714285714286,1.0,0.9642857142857143
n10086,n9830,14,1.0,1.0,1.0
n10087,n9041,14,1.0,1.0,1.0
n10088,n14102,13,0.9285714285714286,1.0,0.9642857142857143
n10089,n9050,13,0.9285714285714286,1.0,0.9642857142857143
n1009,n3834,14,1.0,1.0,1.0
n10090,n9848,13,0.9285714285714286,1.0,0.9642857142857143
n10091,n10131,14,1.0,1.0,1.0
n10092,n6302,14,1.0,1.0,1.0
n10093,n10417,14,1.0,1.0,1.0
n10093,n10422,14,1.0,1.0,1.0
n10094,n6367,13,0.9285714285714286,1.0,0.9642857142857143
n10095,n12027,13,0.9285714285714286,1.0,0.9642857142857143
n10096,n12161,13,0.9285714285714286,1.0,0.9642857142857143
n10096,n770,13,0.9285714285714286,1.0,0.9642857142857143
n10097,n6503,13,0.9285714285714286,1.0,0.9642857142857143
n10098,n12257,14,1.0,1.0,1.0
n10099,n4517,13,0.9285714285714286,1.0,0.9642857142857143
n101,n11410,14,1.0,1.0,1.0
n101,n318,13,0.9285714285714286,0.9285714285714286,0.9285714285714286
n1010,n15289,14,1.0,1.0,1.0
n10100,n4094,14,1.0,1.0,1.0
n10101,n9883,14,1.0,1.0,1.0
n10102,n12824,14,1.0,1.0,1.0
n10103,n9212,13,0.9285714285714286,1.0,0.9642857142857143
n10104,n9897,13,0.9285714285714286,1.0,0.9642857142857143
n10105,n8335,13,0.9285714285714286,1.0,0.9642857142857143
n10106,n8840,14,1.0,1.0,1.0
n10107,n13520,13,0.9285714285714286,1.0,0.9642857142857143
n10108,n9262,14,1.0,1.0,1.0
n10109,n9911,14,1.0,1.0,1.0
n1011,n12777,14,1.0,1.0,1.0
n10110,n9315,14,1.0,1.0,1.0
n10111,n9317,14,1.0,1.0,1.0
n10112,n11313,14,1.0,1.0,1.0
n10113,n14758,13,0.9285714285714286,1.0,0.9642857142857143
n10113,n9936,13,0.9285714285714286,1.0,0.9642857142857143
n10114,n9359,13,0.9285714285714286,1.0,0.9642857142857143
n10115,n9943,14,1.0,1.0,1.0
n10116,n9366,14,1.0,1.0,1.0
n10117,n9950,14,1.0,1.0,1.0
n10118,n2072,13,0.9285714285714286,1.0,0.9642857142857143
n10119,n627,13,0.9285714285714286,1.0,0.9642857142857143
n1012,n7047,13,0.9285714285714286,1.0,0.9642857142857143
n10120,n7671,14,1.0,1.0,1.0
n10121,n1288,14,1.0,1.0,1.0
n10122,n9964,13,0.9285714285714286,1.0,0.9642857142857143
n10123,n9437,13,0.9285714285714286,1.0,0.9642857142857143
n10124,n9384,14,1.0,1.0,1.0
n10125,n9450,14,1.0,1.0,1.0
n10126,n9456,14,1.0,1.0,1.0
n10127,n1252,14,1.0,1.0,1.0
n10128,n7897,14,1.0,1.0,1.0
n10129,n1277,13,0.9285714285714286,1.0,0.9642857142857143
n1013,n13085,14,1.0,1.0,1.0
n10130,n7909,14,1.0,1.0,1.0
n10131,n9990,14,1.0,1.0,1.0
n10132,n8074,14,1.0,1.0,1.0
n10133,n2911,14,1.0,1.0,1.0
n10134,n4687,13,0.9285714285714286,1.0,0.9642857142857143
n10135,n9558,13,0.9285714285714286,1.0,0.9642857142857143
n10136,n7901,14,1.0,1.0,1.0
n10137,n10008,13,0.9285714285714286,1.0,0.9642857142857143
n10138,n2464,13,0.9285714285714286,1.0,0.9642857142857143
n10139,n8423,14,1.0,1.0,1.0
n1014,n14946,14,1.0,1.0,1.0
n10140,n8251,13,0.9285714285714286,0.9285714285714286,0.9285714285714286
n10140,n9600,14,1.0,1.0,1.0
n10141,n10193,14,1.0,1.0,1.0
n10142,n11077,13,0.9285714285714286,1.0,0.9642857142857143
n10143,n10921,14,1.0,1.0,1.0
n10144,n8366,13,0.9285714285714286,1.0,0.9642857142857143
n10145,n3863,13,0.9285714285714286,1.0,0.9642857142857143
n10146,n3562,13,0.9285714285714286,1.0,0.9642857142857143
n10147,n14396,14,1.0,1.0,1.0
n10148,n3698,13,0.9285714285714286,1.0,0.9642857142857143
n10149,n3744,14,1.0,1.0,1.0
n1015,n9700,14,1.0,1.0,1.0
n10150,n3994,14,1.0,1.0,1.0
n10151,n10041,13,0.9285714285714286,1.0,0.9642857142857143
n10152,n8562,14,1.0,1.0,1.0
n10153,n4200,14,1.0,1.0,1.0
n10154,n6444,13,0.9285714285714286,1.0,0.9642857142857143
n10155,n8618,13,0.9285714285714286,1.0,0.9642857142857143
n10156,n10050,13,0.9285714285714286,1.0,0.9642857142857143
n10157,n10054,13,0.9285714285714286,1.0,0.9642857142857143
n10158,n4911,14,1.0,1.0,1.0
n10159,n8752,14,1.0,1.0,1.0
n1016,n3860,14,1.0,1.0,1.0
n10160,n4598,13,0.9285714285714286,1.0,0.9642857142857143
n10161,n5356,13,0.9285714285714286,1.0,0.9642857142857143
n10162,n9787,14,1.0,1.0,1.0
n10163,n10074,13,0.9285714285714286,1.0,0.9642857142857143
n10164,n6140,14,1.0,1.0,1.0
n10165,n9805,14,1.0,1.0,1.0
n10166,n13983,14,1.0,1.0,1.0
n10167,n9822,14,1.0,1.0,1.0
n10168,n10084,14,1.0,1.0,1.0
n10169,n10088,13,0.9285714285714286,1.0,0.9642857142857143
n1017,n9646,13,0.9285714285714286,1.0,0.9642857142857143
n10170,n8671,14,1.0,1.0,1.0
n10171,n15567,14,1.0,1.0,1.0
n10172,n6952,14,1.0,1.0,1.0
n10173,n9230,14,1.0,1.0,1.0
n10174,n13449,13,0.9285714285714286,1.0,0.9642857142857143
n10175,n11866,14,1.0,1.0,1.0
n10176,n9939,13,0.9285714285714286,1.0,0.9642857142857143
n10177,n14903,14,1.0,1.0,1.0
n10178,n4678,13,0.9285714285714286,1.0,0.9642857142857143
n10179,n3596,14,1.0,1.0,1.0
n1018,n14219,13,0.9285714285714286,1.0,0.9642857142857143
n10180,n9662,13,0.9285714285714286,1.0,0.9642857142857143
n10181,n8741,14,1.0,1.0,1.0
n10182,n10071,14,1.0,1.0,1.0
n10183,n10085,13,0.9285714285714286,1.0,0.9642857142857143
n10184,n10169,13,0.9285714285714286,1.0,0.9642857142857143
n10185,n10089,13,0.9285714285714286,1.0,0.9642857142857143
n10186,n10172,14,1.0,1.0,1.0
n10187,n9917,13,0.9285714285714286,1.0,0.9642857142857143
n10188,n10194,13,0.9285714285714286,1.0,0.9642857142857143
n10189,n10356,13,0.9285714285714286,1.0,0.9642857142857143
n1019,n14661,14,1.0,1.0,1.0
n10190,n10199,14,1.0,1.0,1.0
n10191,n13506,14,1.0,1.0,1.0
n10192,n10257,13,0.9285714285714286,1.0,0.9642857142857143
n10193,n10213,14,1.0,1.0,1.0
n10194,n4305,13,0.9285714285714286,1.0,0.9642857142857143
n10195,n10915,14,1.0,1.0,1.0
n10196,n10240,14,1.0,1.0,1.0
n10197,n10380,13,0.9285714285714286,1.0,0.9642857142857143
n10198,n13237,13,0.9285714285714286,1.0,0.9642857142857143
n10199,n10243,13,0.9285714285714286,0.9285714285714286,0.9285714285714286
n10199,n10911,14,1.0,1.0,1.0
n102,n3649,14,1.0,1.0,1.0
n1020,n15520,14,1.0,1.0,1.0
n1020,n5531,14,1.0,1.0,1.0
n10200,n10404,14,1.0,1.0,1.0
n10201,n11064,14,1.0,1.0,1.0
n10202,n10253,13,0.9285714285714286,1.0,0.9642857142857143
n10203,n10259,14,1.0,1.0,1.0
n10204,n3950,14,1.0,1.0,1.0
n10205,n6118,14,1.0,1.0,1.0
n10206,n14897,13,0.9285714285714286,1.0,0.9642857142857143
n10207,n13478,14,1.0,1.0,1.0
n10208,n15057,14,1.0,1.0,1.0
n10209,n10492,14,1.0,1.0,1.0
n1021,n6498,14,1.0,1.0,1.0
n10210,n13986,14,1.0,1.0,1.0
n10211,n380,14,1.0,1.0,1.0
n10212,n10283,14,1.0,1.0,1.0
n10213,n10295,14,1.0,1.0,1.0
n10214,n9280,14,1.0,1.0,1.0
n10215,n12009,14,1.0,1.0,1.0
n10216,n10351,14,1.0,1.0,1.0
n10217,n12043,14,1.0,1.0,1.0
n10218,n10665,14,1.0,1.0,1.0
n10219,n2174,13,0.9285714285714286,1.0,0.9642857142857143
n1022,n15531,14,1.0,1.0,1.0
n10220,n10327,13,0.9285714285714286,1.0,0.9642857142857143
n10221,n2658,13,0.9285714285714286,1.0,0.9642857142857143
n10222,n12317,14,1.0,1.0,1.0
n10223,n5016,14,1.0,1.0,1.0
n10224,n10336,13,0.9285714285714286,0.9285714285714286,0.9285714285714286
n10224,n10716,14,1.0,1.0,1.0
n10225,n12533,14,1.0,1.0,1.0
n10226,n10730,13,0.9285714285714286,1.0,0.9642857142857143
n10227,n10339,1,0.07142857142857142,1.0,0.5357142857142857
n10228,n10365,14,1.0,1.0,1.0
n10229,n12599,13,0.9285714285714286,1.0,0.9642857142857143
n1023,n3888,14,1.0,1.0,1.0
n10230,n5994,14,1.0,1.0,1.0
n10231,n7244,14,1.0,1.0,1.0
n10232,n6194,14,1.0,1.0,1.0
n10233,n6248,13,0.9285714285714286,1.0,0.9642857142857143
n10234,n5182,13,0.9285714285714286,1.0,0.9642857142857143
n10235,n6175,13,0.9285714285714286,1.0,0.9642857142857143
n10236,n10366,14,1.0,1.0,1.0
n10237,n7362,13,0.9285714285714286,1.0,0.9642857142857143
n10238,n7771,14,1.0,1.0,1.0
n10239,n7792,14,1.0,1.0,1.0
n1024,n3895,14,1.0,1.0,1.0
n10240,n1709,14,1.0,1.0,1.0
n10241,n2317,14,1.0,1.0,1.0
n10242,n8201,14,1.0,1.0,1.0
n10243,n9922,13,0.9285714285714286,1.0,0.9642857142857143
n10244,n10943,14,1.0,1.0,1.0
n10245,n4170,13,0.9285714285714286,1.0,0.9642857142857143
n10246,n13421,14,1.0,1.0,1.0
n10247,n10954,14,1.0,1.0,1.0
n10248,n10407,13,0.9285714285714286,1.0,0.9642857142857143
n10249,n9515,14,1.0,1.0,1.0
n1025,n3903,14,1.0,1.0,1.0
n10250,n2515,14,1.0,1.0,1.0
n10251,n9653,14,1.0,1.0,1.0
n10252,n8779,14,1.0,1.0,1.0
n10253,n10434,13,0.9285714285714286,1.0,0.9642857142857143
n10254,n10435,13,0.9285714285714286,1.0,0.9642857142857143
n10255,n10436,13,0.9285714285714286,1.0,0.9642857142857143
n10256,n10437,14,1.0,1.0,1.0
n10257,n10185,13,0.9285714285714286,1.0,0.9642857142857143
n10258,n11027,13,0.9285714285714286,1.0,0.9642857142857143
n10259,n11181,14,1.0,1.0,1.0
n1026,n15099,14,1.0,1.0,1.0
n10260,n14339,14,1.0,1.0,1.0
n10261,n14453,13,0.9285714285714286,1.0,0.9642857142857143
n10262,n7634,14,1.0,1.0,1.0
n10263,n4041,14,1.0,1.0,1.0
n10263,n638,14,1.0,1.0,1.0
n10264,n11089,14,1.0,1.0,1.0
n10265,n13097,14,1.0,1.0,1.0
n10266,n11278,14,1.0,1.0,1.0
n10267,n13399,14,1.0,1.0,1.0
n10268,n10487,14,1.0,1.0,1.0
n10269,n9726,13,0.9285714285714286,1.0,0.9642857142857143
n1027,n15466,14,1.0,1.0,1.0
n10270,n10491,13,0.9285714285714286,1.0,0.9642857142857143
n10271,n14613,14,1.0,1.0,1.0
n10272,n12325,13,0.9285714285714286,1.0,0.9642857142857143
n10273,n14692,14,1.0,1.0,1.0
n10274,n7678,13,0.9285714285714286,1.0,0.9642857142857143
n10275,n15343,14,1.0,1.0,1.0
n10276,n11366,14,1.0,1.0,1.0
n10277,n11383,14,1.0,1.0,1.0
n10278,n11384,14,1.0,1.0,1.0
n10278,n12272,14,1.0,1.0,1.0
n10279,n11393,14,1.0,1.0,1.0
n1028,n3144,14,1.0,1.0,1.0
n10280,n10521,14,1.0,1.0,1.0
n10281,n374,14,1.0,1.0,1.0
n10282,n11482,13,0.9285714285714286,1.0,0.9642857142857143
n10283,n7407,14,1.0,1.0,1.0
n10284,n718,13,0.9285714285714286,1.0,0.9642857142857143
n10285,n10955,14,1.0,1.0,1.0
n10286,n3322,14,1.0,1.0,1.0
n10287,n1192,14,1.0,1.0,1.0
n10288,n11659,14,1.0,1.0,1.0
n10289,n4930,13,0.9285714285714286,1.0,0.9642857142857143
n1029,n507,14,1.0,1.0,1.0
n10290,n1343,13,0.9285714285714286,1.0,0.9642857142857143
n10291,n11701,13,0.9285714285714286,1.0,0.9642857142857143
n10292,n13195,14,1.0,1.0,1.0
n10293,n12898,14,1.0,1.0,1.0
n10294,n10575,14,1.0,1.0,1.0
n10295,n1665,14,1.0,1.0,1.0
n10296,n10576,14,1.0,1.0,1.0
n10297,n4798,14,1.0,1.0,1.0
n10298,n5265,13,0.9285714285714286,1.0,0.9642857142857143
n10299,n11809,14,1.0,1.0,1.0
n103,n14778,14,1.0,1.0,1.0
n1030,n3931,14,1.0,1.0,1.0
n10300,n11812,14,1.0,1.0,1.0
n10301,n2599,14,1.0,1.0,1.0
n10302,n2640,14,1.0,1.0,1.0
n10303,n10335,1,0.07142857142857142,0.07692307692307693,0.07417582417582418
n10303,n10607,1,0.07142857142857142,0.07692307692307693,0.07417582417582418
n10303,n2699,11,0.7857142857142857,0.8461538461538461,0.8159340659340659
n10304,n2897,13,0.9285714285714286,1.0,0.9642857142857143
n10305,n10615,14,1.0,1.0,1.0
n10306,n3220,14,1.0,1.0,1.0
n10307,n3240,14,1.0,1.0,1.0
n10308,n3334,14,1.0,1.0,1.0
n10309,n6773,14,1.0,1.0,1.0
n1031,n12390,14,1.0,1.0,1.0
n10310,n10630,14,1.0,1.0,1.0
n10311,n8139,14,1.0,1.0,1.0
n10312,n8395,14,1.0,1.0,1.0
n10313,n14301,14,1.0,1.0,1.0
n10314,n12152,14,1.0,1.0,1.0
n10315,n4100,14,1.0,1.0,1.0
n10316,n1228,14,1.0,1.0,1.0
n10317,n4332,14,1.0,1.0,1.0
n10318,n14049,13,0.9285714285714286,1.0,0.9642857142857143
n10319,n10669,14,1.0,1.0,1.0
n1032,n140,13,0.9285714285714286,1.0,0.9642857142857143
n10320,n1765,14,1.0,1.0,1.0
n10321,n1801,14,1.0,1.0,1.0
n10322,n1919,14,1.0,1.0,1.0
n10323,n3161,14,1.0,1.0,1.0
n10324,n4474,14,1.0,1.0,1.0
n10325,n9026,14,1.0,1.0,1.0
n10326,n12270,14,1.0,1.0,1.0
n10327,n7401,13,0.9285714285714286,1.0,0.9642857142857143
n10328,n4588,14,1.0,1.0,1.0
n10329,n13673,14,1.0,1.0,1.0
n1033,n472,14,1.0,1.0,1.0
n10330,n5017,14,1.0,1.0,1.0
n10331,n5025,14,1.0,1.0,1.0
n10332,n719,14,1.0,1.0,1.0
n10333,n15559,14,1.0,1.0,1.0
n10334,n475,13,0.9285714285714286,1.0,0.9642857142857143
n10335,n5413,1,0.07142857142857142,1.0,0.5357142857142857
n10336,n5448,13,0.9285714285714286,1.0,0.9642857142857143
n10337,n5936,14,1.0,1.0,1.0
n10338,n14954,14,1.0,1.0,1.0
n10339,n6217,1,0.07142857142857142,1.0,0.5357142857142857
n1034,n591,14,1.0,1.0,1.0
n10340,n3422,14,1.0,1.0,1.0
n10341,n10741,14,1.0,1.0,1.0
n10342,n6545,13,0.9285714285714286,1.0,0.9642857142857143
n10343,n10747,14,1.0,1.0,1.0
n10344,n5853,13,0.9285714285714286,1.0,0.9642857142857143
n10345,n13234,14,1.0,1.0,1.0
n10346,n10753,14,1.0,1.0,1.0
n10347,n7088,14,1.0,1.0,1.0
n10348,n10182,14,1.0,1.0,1.0
n10349,n7183,13,0.9285714285714286,1.0,0.9642857142857143
n1035,n2278,14,1.0,1.0,1.0
n10350,n7477,14,1.0,1.0,1.0
n10351,n14379,14,1.0,1.0,1.0
n10352,n10771,14,1.0,1.0,1.0
n10353,n10772,14,1.0,1.0,1.0
n10354,n6882,14,1.0,1.0,1.0
n10355,n6234,13,0.9285714285714286,1.0,0.9642857142857143
n10356,n10778,13,0.9285714285714286,1.0,0.9642857142857143
n10357,n10773,14,1.0,1.0,1.0
n10358,n14255,14,1.0,1.0,1.0
n10359,n11333,14,1.0,1.0,1.0
n1036,n865,13,0.9285714285714286,1.0,0.9642857142857143
n10360,n12786,14,1.0,1.0,1.0
n10361,n10791,13,0.9285714285714286,1.0,0.9642857142857143
n10362,n10802,14,1.0,1.0,1.0
n10363,n6741,14,1.0,1.0,1.0
n10364,n12891,14,1.0,1.0,1.0
n10365,n8298,14,1.0,1.0,1.0
n10366,n6209,14,1.0,1.0,1.0
n10367,n14052,14,1.0,1.0,1.0
n10368,n14094,14,1.0,1.0,1.0
n10369,n10849,14,1.0,1.0,1.0
n1037,n3391,14,1.0,1.0,1.0
n10370,n13079,14,1.0,1.0,1.0
n10371,n10862,14,1.0,1.0,1.0
n10372,n10868,13,0.9285714285714286,1.0,0.9642857142857143
n10373,n13105,14,1.0,1.0,1.0
n10374,n277,14,1.0,1.0,1.0
n10375,n306,14,1.0,1.0,1.0
n10376,n10869,14,1.0,1.0,1.0
n10377,n8286,14,1.0,1.0,1.0
n10378,n10876,14,1.0,1.0,1.0
n10379,n11625,14,1.0,1.0,1.0
n1038,n13701,14,1.0,1.0,1.0
n10380,n517,13,0.9285714285714286,1.0,0.9642857142857143
n10381,n1125,14,1.0,1.0,1.0
n10382,n8124,14,1.0,1.0,1.0
n10383,n10904,1,0.07142857142857142,1.0,0.5357142857142857
n10384,n5914,14,1.0,1.0,1.0
n10385,n8195,14,1.0,1.0,1.0
n10385,n9575,13,0.9285714285714286,0.9285714285714286,0.9285714285714286
n10386,n2481,13,0.9285714285714286,1.0,0.9642857142857143
n10387,n8215,13,0.9285714285714286,1.0,0.9642857142857143
n10388,n10919,13,0.9285714285714286,1.0,0.9642857142857143
n10389,n12093,14,1.0,1.0,1.0
n1039,n3990,14,1.0,1.0,1.0
n10390,n12208,14,1.0,1.0,1.0
n10391,n8377,14,1.0,1.0,1.0
n10392,n13341,14,1.0,1.0,1.0
n10393,n14253,14,1.0,1.0,1.0
n10394,n10956,14,1.0,1.0,1.0
n10395,n11964,14,1.0,1.0,1.0
n10396,n8755,14,1.0,1.0,1.0
n10397,n10964,14,1.0,1.0,1.0
n10397,n2367,13,0.9285714285714286,0.9285714285714286,0.9285714285714286
n10398,n13494,13,0.9285714285714286,1.0,0.9642857142857143
n10399,n5363,13,0.9285714285714286,1.0,0.9642857142857143
n104,n6413,14,1.0,1.0,1.0
n1040,n4303,14,1.0,1.0,1.0
n10400,n8884,14,1.0,1.0,1.0
n10401,n6593,13,0.9285714285714286,1.0,0.9642857142857143
n10402,n8991,14,1.0,1.0,1.0
n10403,n10974,14,1.0,1.0,1.0
n10403,n5907,14,1.0,1.0,1.0
n10403,n6946,14,1.0,1.0,1.0
n10404,n10975,14,1.0,1.0,1.0
n10405,n10978,14,1.0,1.0,1.0
n10406,n10979,14,1.0,1.0,1.0
n10407,n13591,13,0.9285714285714286,1.0,0.9642857142857143
n10408,n4680,13,0.9285714285714286,1.0,0.9642857142857143
n10409,n5961,14,1.0,1.0,1.0
n1041,n3993,14,1.0,1.0,1.0
n10410,n9213,13,0.9285714285714286,1.0,0.9642857142857143
n10411,n9221,14,1.0,1.0,1.0
n10412,n13666,14,1.0,1.0,1.0
n10413,n1816,13,0.9285714285714286,1.0,0.9642857142857143
n10414,n11013,14,1.0,1.0,1.0
n10415,n9296,13,0.9285714285714286,1.0,0.9642857142857143
n10416,n8373,14,1.0,1.0,1.0
n10417,n11034,14,1.0,1.0,1.0
n10418,n9757,13,0.9285714285714286,1.0,0.9642857142857143
n10419,n13782,13,0.9285714285714286,1.0,0.9642857142857143
n1042,n393,14,1.0,1.0,1.0
n10420,n5709,13,0.9285714285714286,1.0,0.9642857142857143
n10421,n11050,13,0.9285714285714286,1.0,0.9642857142857143
n10422,n10044,14,1.0,1.0,1.0
n10423,n9873,14,1.0,1.0,1.0
n10424,n9198,14,1.0,1.0,1.0
n10425,n9946,14,1.0,1.0,1.0
n10426,n9535,14,1.0,1.0,1.0
n10427,n10011,14,1.0,1.0,1.0
n10428,n10015,14,1.0,1.0,1.0
n10428,n9605,14,1.0,1.0,1.0
n10429,n10018,14,1.0,1.0,1.0
n1043,n9809,13,0.9285714285714286,1.0,0.9642857142857143
n10430,n3660,14,1.0,1.0,1.0
n10431,n9685,13,0.9285714285714286,1.0,0.9642857142857143
n10432,n8710,14,1.0,1.0,1.0
n10433,n9839,14,1.0,1.0,1.0
n10434,n9284,13,0.9285714285714286,1.0,0.9642857142857143
n10435,n9953,13,0.9285714285714286,1.0,0.9642857142857143
n10436,n9544,13,0.9285714285714286,1.0,0.9642857142857143
n10437,n9256,14,1.0,1.0,1.0
n10438,n9462,13,0.9285714285714286,1.0,0.9642857142857143
n10439,n9727,13,0.9285714285714286,1.0,0.9642857142857143
n1044,n1528,14,1.0,1.0,1.0
n10440,n13917,14,1.0,1.0,1.0
n10441,n13933,13,0.9285714285714286,1.0,0.9642857142857143
n10442,n10427,14,1.0,1.0,1.0
n10443,n13939,14,1.0,1.0,1.0
n10444,n10289,13,0.9285714285714286,1.0,0.9642857142857143
n10445,n2214,13,0.9285714285714286,1.0,0.9642857142857143
n10446,n11096,14,1.0,1.0,1.0
n10447,n10804,14,1.0,1.0,1.0
n10448,n11104,14,1.0,1.0,1.0
n10449,n13984,14,1.0,1.0,1.0
n1045,n12712,14,1.0,1.0,1.0
n10450,n11056,13,0.9285714285714286,1.0,0.9642857142857143
n10451,n10443,14,1.0,1.0,1.0
n10452,n14184,14,1.0,1.0,1.0
n10453,n14011,14,1.0,1.0,1.0
n10454,n12381,14,1.0,1.0,1.0
n10455,n12417,14,1.0,1.0,1.0
n10456,n10748,14,1.0,1.0,1.0
n10457,n11143,14,1.0,1.0,1.0
n10458,n13724,14,1.0,1.0,1.0
n10459,n11146,13,0.9285714285714286,1.0,0.9642857142857143
n1046,n4023,14,1.0,1.0,1.0
n10460,n13623,13,0.9285714285714286,1.0,0.9642857142857143
n10461,n14000,13,0.9285714285714286,1.0,0.9642857142857143
n10462,n15632,14,1.0,1.0,1.0
n10463,n14369,14,1.0,1.0,1.0
n10464,n11824,14,1.0,1.0,1.0
n10465,n11192,14,1.0,1.0,1.0
n10466,n11195,14,1.0,1.0,1.0
n10467,n8057,14,1.0,1.0,1.0
n10468,n11855,14,1.0,1.0,1.0
n10469,n14544,14,1.0,1.0,1.0
n1047,n553,14,1.0,1.0,1.0
n10470,n11221,14,1.0,1.0,1.0
n10471,n12037,14,1.0,1.0,1.0
n10472,n11227,14,1.0,1.0,1.0
n10473,n3466,14,1.0,1.0,1.0
n10474,n4218,14,1.0,1.0,1.0
